"Session","Project.Code","Session.Message","Session.Note","Record.","PIT.Tag","SRR.Code","Event.Type","Length","Weight","Conditional.Comments","Text.Comments","Event.Date","Event.Date..PST.","Event.Site","Life.Stage","Brood.Year","Migration.Year","Spawn.Year","Release.Site","RKM.Mask","RKM.Ext","Release.Temp","Release.Date","Release.Date..PST.","Tagger","Organization","Capture.Method","Mark.Method","Mark.Temp","Hold.Temp","Raceway.Transect.Tank","Hatchery","Stock","Latitude","Longitude","Lat.Long.Source","Detail.Note","Second.PIT.Tag","Coded.Wire.Tag","Card","Genetic.ID","Scale.ID","Coloration","Acoustic.Tag","Position","Radio.Tag","Stubby.Dorsal","Other.Tag","CRITFC.Comments","Marine.Mammal","Hook.Damage","Injury","Condition","Net.Damage"
"OJD-2020-209-BBA","OJD","L. Breshears Grad Study","Adult Steelhead Acoustic tag study",21,"3DD.003D53AE2F","35U","Mark","685",NA,">2 AD AT MT OP RF",NA,"7/27/2020 12:12","7/27/2020 11:12","BONAFF","Adult",NA,NA,NA,"BONAFF",234,NA,19.8,"7/27/2020 12:12","7/27/2020 11:12","BRESHEARS L","ODFW","LADDER","HAND",19.8,19.8,NA,NA,NA,45.650009,-121.936317,"GPS",NA,NA,NA,1,NA,NA,"B","ID:",10,NA,"Yes",NA,"","No","No","N",3,"Yes"
"OJD-2020-209-BBA","OJD","L. Breshears Grad Study","Adult Steelhead Acoustic tag study",22,"3DD.003D53AE43","45U","Mark","495",NA,"1< AT FU MT RF",NA,"7/27/2020 12:23","7/27/2020 11:23","BONAFF","Adult",NA,NA,NA,"BONAFF",234,NA,20.5,"7/27/2020 12:23","7/27/2020 11:23","BRESHEARS L","ODFW","LADDER","HAND",20.5,20.5,NA,NA,NA,45.650021,-121.936302,"GPS",NA,NA,NA,1,NA,NA,"B","ID:",5,NA,"No",NA,"","No","No","",4,"No"
"OJD-2020-209-BBA","OJD","L. Breshears Grad Study","Adult Steelhead Acoustic tag study",23,"3DD.003D53ADFC","15U","Mark","550",NA,"AD AT MT RF",NA,"7/27/2020 12:27","7/27/2020 11:27","BONAFF","Adult",NA,NA,NA,"BONAFF",234,NA,20.5,"7/27/2020 12:27","7/27/2020 11:27","BRESHEARS L","ODFW","LADDER","HAND",20.5,20.5,NA,NA,NA,45.650188,-121.93634,"GPS",NA,NA,NA,1,NA,NA,"B","ID:",8,NA,"No",NA,"","No","No","",5,"No"
"OJD-2020-209-BBA","OJD","L. Breshears Grad Study","Adult Steelhead Acoustic tag study",24,"3DD.003D53ADF3","35U","Mark","715",NA,"1< AD AT MT RF",NA,"7/27/2020 12:33","7/27/2020 11:33","BONAFF","Adult",NA,NA,NA,"BONAFF",234,NA,20.5,"7/27/2020 12:33","7/27/2020 11:33","BRESHEARS L","ODFW","LADDER","HAND",20.5,20.5,NA,NA,NA,45.649879,-121.936188,"GPS",NA,NA,NA,2,NA,NA,"B","ID:",1,NA,"No",NA,"","Yes","No","MM",4,"No"
"OJD-2020-209-BBA","OJD","L. Breshears Grad Study","Adult Steelhead Acoustic tag study",25,"3DD.003D53AE1E","35U","Mark","700",NA,"1< AT MT RF",NA,"7/27/2020 12:35","7/27/2020 11:35","BONAFF","Adult",NA,NA,NA,"BONAFF",234,NA,20.5,"7/27/2020 12:35","7/27/2020 11:35","BRESHEARS L","ODFW","LADDER","HAND",20.5,20.5,NA,NA,NA,45.64999,-121.936172,"GPS",NA,NA,NA,2,NA,NA,"B","ID:",2,NA,"No",NA,"","Yes","No","MM",4,"No"
"OJD-2020-209-BBA","OJD","L. Breshears Grad Study","Adult Steelhead Acoustic tag study",26,"3DD.003D53ADF8","15U","Mark","615",NA,"AT MT RF",NA,"7/27/2020 12:43","7/27/2020 11:43","BONAFF","Adult",NA,NA,NA,"BONAFF",234,NA,20.5,"7/27/2020 12:43","7/27/2020 11:43","BRESHEARS L","ODFW","LADDER","HAND",20.5,20.5,NA,NA,NA,NA,NA,"GPS",NA,NA,NA,1,NA,NA,"B","ID:",9,NA,"No",NA,"","No","No","",5,"No"
"OJD-2020-209-BBA","OJD","L. Breshears Grad Study","Adult Steelhead Acoustic tag study",27,"3DD.003D53AE20","35U","Mark","655",NA,"AT MT RF",NA,"7/27/2020 12:45","7/27/2020 11:45","BONAFF","Adult",NA,NA,NA,"BONAFF",234,NA,20.5,"7/27/2020 12:45","7/27/2020 11:45","BRESHEARS L","ODFW","LADDER","HAND",20.5,20.5,NA,NA,NA,NA,NA,"GPS",NA,NA,NA,2,NA,NA,"B","ID:",3,NA,"No",NA,"","No","No","N",4,"Yes"
"OJD-2020-209-BBA","OJD","L. Breshears Grad Study","Adult Steelhead Acoustic tag study",28,"3DD.003D53ADE5","15U","Mark","860",NA,"AT MT RF",NA,"7/27/2020 12:47","7/27/2020 11:47","BONAFF","Adult",NA,NA,NA,"BONAFF",234,NA,20.5,"7/27/2020 12:47","7/27/2020 11:47","BRESHEARS L","ODFW","LADDER","HAND",20.5,20.5,NA,NA,NA,45.65007,-121.936447,"GPS",NA,NA,NA,1,NA,NA,"B","ID:",10,NA,"No",NA,"","No","No","",5,"No"
"OJD-2020-210-BBA","OJD","L. Breshears Grad Study","Adult Steelhead Acoustic tag study",1,"3DD.003D53AE21","35U","Mark","570",NA,"1< AT MT RF",NA,"7/28/2020 8:59","7/28/2020 7:59","BONAFF","Adult",NA,NA,NA,"BONAFF",234,NA,20,"7/28/2020 8:59","7/28/2020 7:59","BRESHEARS L","ODFW","LADDER","HAND",20,20,NA,NA,NA,45.649872,-121.936249,"GPS",NA,NA,NA,1,NA,NA,"B","ID:",1,NA,"No",NA,"","No","No","",4,"No"
"OJD-2020-210-BBA","OJD","L. Breshears Grad Study","Adult Steelhead Acoustic tag study",2,"3DD.003D53AE29","35U","Mark","515",NA,"1< AT FU MT PA RF",NA,"7/28/2020 9:30","7/28/2020 8:30","BONAFF","Adult",NA,NA,NA,"BONAFF",234,NA,20,"7/28/2020 9:30","7/28/2020 8:30","BRESHEARS L","ODFW","LADDER","HAND",20,20,NA,NA,NA,45.650002,-121.936287,"GPS",NA,NA,NA,1,NA,NA,"B","ID:",2,NA,"No",NA,"","No","No","",4,"No"
"OJD-2020-210-BBA","OJD","L. Breshears Grad Study","Adult Steelhead Acoustic tag study",3,"3DD.003D53AE14","35U","Mark","635",NA,"AD AT MT RF",NA,"7/28/2020 9:43","7/28/2020 8:43","BONAFF","Adult",NA,NA,NA,"BONAFF",234,NA,20,"7/28/2020 9:43","7/28/2020 8:43","BRESHEARS L","ODFW","LADDER","HAND",20,20,NA,NA,NA,45.649948,-121.936317,"GPS",NA,NA,NA,1,NA,NA,"B","ID:",3,NA,"Yes",NA,"","No","No","",5,"No"
"OJD-2020-210-BBA","OJD","L. Breshears Grad Study","Adult Steelhead Acoustic tag study",4,"3DD.003D53AE26","35U","Mark","700",NA,"AT MT PA RF",NA,"7/28/2020 9:49","7/28/2020 8:49","BONAFF","Adult",NA,NA,NA,"BONAFF",234,NA,20,"7/28/2020 9:49","7/28/2020 8:49","BRESHEARS L","ODFW","LADDER","HAND",20,20,NA,NA,NA,45.649799,-121.936287,"GPS",NA,NA,NA,1,NA,NA,"B","ID:",4,NA,"No",NA,"","No","No","",5,"No"
"OJD-2020-210-BBA","OJD","L. Breshears Grad Study","Adult Steelhead Acoustic tag study",5,"3DD.003D53ADF0","35U","Mark","700",NA,"1< AT CA MT RF",NA,"7/28/2020 9:57","7/28/2020 8:57","BONAFF","Adult",NA,NA,NA,"BONAFF",234,NA,20,"7/28/2020 9:57","7/28/2020 8:57","BRESHEARS L","ODFW","LADDER","HAND",20,20,NA,NA,NA,45.649921,-121.936218,"GPS",NA,NA,NA,1,NA,NA,"B","ID:",5,NA,"No",NA,"","Yes","No","MM",3,"No"
"OJD-2020-210-BBA","OJD","L. Breshears Grad Study","Adult Steelhead Acoustic tag study",6,"3DD.003D53ADE2","35U","Mark","785",NA,"1< AT CA MT RF",NA,"7/28/2020 10:05","7/28/2020 9:05","BONAFF","Adult",NA,NA,NA,"BONAFF",234,NA,20,"7/28/2020 10:05","7/28/2020 9:05","BRESHEARS L","ODFW","LADDER","HAND",20,20,NA,NA,NA,45.649841,-121.936279,"GPS",NA,NA,NA,1,NA,NA,"B","ID:",6,NA,"No",NA,"","Yes","No","MM",4,"No"
"OJD-2020-210-BBA","OJD","L. Breshears Grad Study","Adult Steelhead Acoustic tag study",7,"3DD.003D53AE03","35U","Mark","725",NA,"1< AD AT MT RF",NA,"7/28/2020 10:14","7/28/2020 9:14","BONAFF","Adult",NA,NA,NA,"BONAFF",234,NA,20,"7/28/2020 10:14","7/28/2020 9:14","BRESHEARS L","ODFW","LADDER","HAND",20,20,NA,NA,NA,45.650051,-121.936287,"GPS",NA,NA,NA,1,NA,NA,"B","ID:",7,NA,"Yes",NA,"","Yes","No","MM",4,"No"
"OJD-2020-210-BBA","OJD","L. Breshears Grad Study","Adult Steelhead Acoustic tag study",8,"3DD.003D53AE09","15U","Mark","485",NA,"1< AD AT MT RF",NA,"7/28/2020 10:23","7/28/2020 9:23","BONAFF","Adult",NA,NA,NA,"BONAFF",234,NA,20,"7/28/2020 10:23","7/28/2020 9:23","BRESHEARS L","ODFW","LADDER","HAND",20,20,NA,NA,NA,45.649769,-121.936211,"GPS",NA,NA,NA,1,NA,NA,"B","ID:",1,NA,"No",NA,"","No","No","N",4,"Yes"
"OJD-2020-210-BBA","OJD","L. Breshears Grad Study","Adult Steelhead Acoustic tag study",9,"3DD.003D53ADFD","15U","Mark","740",NA,"AD AT MT PA RF",NA,"7/28/2020 10:43","7/28/2020 9:43","BONAFF","Adult",NA,NA,NA,"BONAFF",234,NA,20,"7/28/2020 10:43","7/28/2020 9:43","BRESHEARS L","ODFW","LADDER","HAND",20,20,NA,NA,NA,45.649761,-121.936249,"GPS",NA,NA,NA,1,NA,NA,"B","ID:",2,NA,"No",NA,"","No","No","",5,"No"
"OJD-2020-210-BBA","OJD","L. Breshears Grad Study","Adult Steelhead Acoustic tag study",10,"3DD.003D53AE1C","45U","Mark","475",NA,"1< AT FU MT PA RF",NA,"7/28/2020 11:09","7/28/2020 10:09","BONAFF","Adult",NA,NA,NA,"BONAFF",234,NA,20.2,"7/28/2020 11:09","7/28/2020 10:09","BRESHEARS L","ODFW","LADDER","HAND",20.2,20.2,NA,NA,NA,45.649891,-121.936302,"GPS",NA,NA,NA,1,NA,NA,"B","ID:",1,NA,"No",NA,"","No","No","",3,"No"
"OJD-2020-210-BBA","OJD","L. Breshears Grad Study","Adult Steelhead Acoustic tag study",11,"3DD.003D53AE25","35U","Mark","690",NA,"AD AT MT RF",NA,"7/28/2020 11:24","7/28/2020 10:24","BONAFF","Adult",NA,NA,NA,"BONAFF",234,NA,20.2,"7/28/2020 11:24","7/28/2020 10:24","BRESHEARS L","ODFW","LADDER","HAND",20.2,20.2,NA,NA,NA,45.649818,-121.936401,"GPS",NA,NA,NA,1,NA,NA,"B","ID:",8,NA,"Yes",NA,"","No","No","",5,"No"
"OJD-2020-210-BBA","OJD","L. Breshears Grad Study","Adult Steelhead Acoustic tag study",12,"3DD.003D53AE04","15U","Mark","650",NA,"AT MT RF",NA,"7/28/2020 11:26","7/28/2020 10:26","BONAFF","Adult",NA,NA,NA,"BONAFF",234,NA,20.2,"7/28/2020 11:26","7/28/2020 10:26","BRESHEARS L","ODFW","LADDER","HAND",20.2,20.2,NA,NA,NA,45.64994,-121.936279,"GPS",NA,NA,NA,1,NA,NA,"B","ID:",3,NA,"No",NA,"","No","No","",5,"No"
"OJD-2020-210-BBA","OJD","L. Breshears Grad Study","Adult Steelhead Acoustic tag study",13,"3DD.003D53AE3D","35U","Mark","730",NA,"1< AD AT MT OP PA RF",NA,"7/28/2020 11:36","7/28/2020 10:36","BONAFF","Adult",NA,NA,NA,"BONAFF",234,NA,20.2,"7/28/2020 11:36","7/28/2020 10:36","BRESHEARS L","ODFW","LADDER","HAND",20.2,20.2,NA,NA,NA,45.649879,-121.936348,"GPS",NA,NA,NA,1,NA,NA,"B","ID:",9,NA,"No",NA,"","No","No","OPERC",4,"Yes"
"OJD-2020-210-BBA","OJD","L. Breshears Grad Study","Adult Steelhead Acoustic tag study",14,"3DD.003D53AE30","15U","Mark",NA,NA,"AT CA MT RF",NA,"7/28/2020 11:43","7/28/2020 10:43","BONAFF","Adult",NA,NA,NA,"BONAFF",234,NA,20.2,"7/28/2020 11:43","7/28/2020 10:43","BRESHEARS L","ODFW","LADDER","HAND",20.2,20.2,NA,NA,NA,45.649872,-121.936218,"GPS",NA,NA,NA,1,NA,NA,"B","ID:",4,NA,"No",NA,"","No","No","GASH",3,"No"
"OJD-2020-210-BBA","OJD","L. Breshears Grad Study","Adult Steelhead Acoustic tag study",15,"3DD.003D53ADF7","15U","Mark","570",NA,"AT MT RF",NA,"7/28/2020 11:45","7/28/2020 10:45","BONAFF","Adult",NA,NA,NA,"BONAFF",234,NA,20.2,"7/28/2020 11:45","7/28/2020 10:45","BRESHEARS L","ODFW","LADDER","HAND",20.2,20.2,NA,NA,NA,45.649971,-121.93631,"GPS",NA,NA,NA,1,NA,NA,"B","ID:",5,NA,"No",NA,"","No","No","",5,"No"
"OJD-2020-210-BBA","OJD","L. Breshears Grad Study","Adult Steelhead Acoustic tag study",16,"3DD.003D53AE0E","35U","Mark","695",NA,"AT MT RF",NA,"7/28/2020 11:52","7/28/2020 10:52","BONAFF","Adult",NA,NA,NA,"BONAFF",234,NA,20.2,"7/28/2020 11:52","7/28/2020 10:52","BRESHEARS L","ODFW","LADDER","HAND",20.2,20.2,NA,NA,NA,45.64983,-121.936317,"GPS",NA,NA,NA,1,NA,NA,"B","ID:",10,NA,"No",NA,"","No","No","N",4,"Yes"
"OJD-2020-210-BBA","OJD","L. Breshears Grad Study","Adult Steelhead Acoustic tag study",17,"3DD.003D53ADFF","15U","Mark","840",NA,"AT MT RF",NA,"7/28/2020 11:55","7/28/2020 10:55","BONAFF","Adult",NA,NA,NA,"BONAFF",234,NA,20.2,"7/28/2020 11:55","7/28/2020 10:55","BRESHEARS L","ODFW","LADDER","HAND",20.2,20.2,NA,NA,NA,45.649929,-121.936302,"GPS",NA,NA,NA,1,NA,NA,"B","ID:",6,NA,"No",NA,"maybe delete","No","No","",5,"No"
"OJD-2020-210-BBA","OJD","L. Breshears Grad Study","Adult Steelhead Acoustic tag study",18,"3DD.0077C59D18","15U","Mark","840",NA,"AT MT RF",NA,"7/28/2020 12:00","7/28/2020 11:00","BONAFF","Adult",NA,NA,NA,"BONAFF",234,NA,20.2,"7/28/2020 12:00","7/28/2020 11:00","BRESHEARS L","ODFW","LADDER","HAND",20.2,20.2,NA,NA,NA,45.649929,-121.936302,"GPS",NA,NA,NA,1,NA,NA,"B","ID:",6,NA,"No",NA,"maybe delete","No","No","",5,"No"
"OJD-2020-210-BBA","OJD","L. Breshears Grad Study","Adult Steelhead Acoustic tag study",19,"3DD.003D53AE18","35U","Mark","705",NA,"AT MT RF",NA,"7/28/2020 12:02","7/28/2020 11:02","BONAFF","Adult",NA,NA,NA,"BONAFF",234,NA,20.2,"7/28/2020 12:02","7/28/2020 11:02","BRESHEARS L","ODFW","LADDER","HAND",20.2,20.2,NA,NA,NA,45.649948,-121.93618,"GPS",NA,NA,NA,2,NA,NA,"B","ID:",1,NA,"No",NA,"","Yes","No","MM",4,"No"
"OJD-2020-210-BBA","OJD","L. Breshears Grad Study","Adult Steelhead Acoustic tag study",20,"3DD.003D53AE22","15U","Mark","890",NA,"AT MT RF",NA,"7/28/2020 12:06","7/28/2020 11:06","BONAFF","Adult",NA,NA,NA,"BONAFF",234,NA,20.2,"7/28/2020 12:06","7/28/2020 11:06","BRESHEARS L","ODFW","LADDER","HAND",20.2,20.2,NA,NA,NA,45.649849,-121.936394,"GPS",NA,NA,NA,1,NA,NA,"B","ID:",7,NA,"No",NA,"","No","No","",5,"No"
"OJD-2020-210-BBA","OJD","L. Breshears Grad Study","Adult Steelhead Acoustic tag study",21,"3DD.003D53ADEE","15U","Mark","615",NA,"AT MT RF",NA,"7/28/2020 12:09","7/28/2020 11:09","BONAFF","Adult",NA,NA,NA,"BONAFF",234,NA,20.2,"7/28/2020 12:09","7/28/2020 11:09","BRESHEARS L","ODFW","LADDER","HAND",20.2,20.2,NA,NA,NA,45.649811,-121.936111,"GPS",NA,NA,NA,1,NA,NA,"B","ID:",8,NA,"No",NA,"","No","No","",5,"No"
"OJD-2020-210-BBA","OJD","L. Breshears Grad Study","Adult Steelhead Acoustic tag study",22,"3DD.003D53AE1D","35U","Mark","675",NA,"AT FU MT PA RF",NA,"7/28/2020 12:18","7/28/2020 11:18","BONAFF","Adult",NA,NA,NA,"BONAFF",234,NA,20.2,"7/28/2020 12:18","7/28/2020 11:18","BRESHEARS L","ODFW","LADDER","HAND",20.2,20.2,NA,NA,NA,45.64975,-121.936188,"GPS",NA,NA,NA,2,NA,NA,"B","ID:",2,NA,"No",NA,"","No","No","",4,"No"
"OJD-2020-210-BBA","OJD","L. Breshears Grad Study","Adult Steelhead Acoustic tag study",23,"3DD.003D53AE39","15U","Mark","865",NA,"AT MT RF",NA,"7/28/2020 12:21","7/28/2020 11:21","BONAFF","Adult",NA,NA,NA,"BONAFF",234,NA,20.2,"7/28/2020 12:21","7/28/2020 11:21","BRESHEARS L","ODFW","LADDER","HAND",20.2,20.2,NA,NA,NA,45.65007,-121.936394,"GPS",NA,NA,NA,1,NA,NA,"B","ID:",9,NA,"No",NA,"","No","No","N",4,"Yes"
"OJD-2020-210-BBA","OJD","L. Breshears Grad Study","Adult Steelhead Acoustic tag study",24,"3DD.003D53AE13","35U","Mark","720",NA,"1< AT MT RF",NA,"7/28/2020 12:27","7/28/2020 11:27","BONAFF","Adult",NA,NA,NA,"BONAFF",234,NA,20.2,"7/28/2020 12:27","7/28/2020 11:27","BRESHEARS L","ODFW","LADDER","HAND",20.2,20.2,NA,NA,NA,45.64986,-121.936172,"GPS",NA,NA,NA,2,NA,NA,"B","ID:",3,NA,"No",NA,"","No","No","",5,"No"
"OJD-2020-210-BBA","OJD","L. Breshears Grad Study","Adult Steelhead Acoustic tag study",25,"3DD.003D53AE1F","15U","Mark","755",NA,"1< AD AT MT RF",NA,"7/28/2020 12:29","7/28/2020 11:29","BONAFF","Adult",NA,NA,NA,"BONAFF",234,NA,20.2,"7/28/2020 12:29","7/28/2020 11:29","BRESHEARS L","ODFW","LADDER","HAND",20.2,20.2,NA,NA,NA,45.64986,-121.936249,"GPS",NA,NA,NA,1,NA,NA,"B","ID:",10,NA,"No",NA,"","No","No","N",4,"Yes"
"OJD-2020-210-BBA","OJD","L. Breshears Grad Study","Adult Steelhead Acoustic tag study",26,"3DD.003D53ADE7","35U","Mark","510",NA,"1< AT MT RF",NA,"7/28/2020 12:40","7/28/2020 11:40","BONAFF","Adult",NA,NA,NA,"BONAFF",234,NA,20.2,"7/28/2020 12:40","7/28/2020 11:40","BRESHEARS L","ODFW","LADDER","HAND",20.2,20.2,NA,NA,NA,45.649792,-121.936081,"GPS",NA,NA,NA,2,NA,NA,"B","ID:",4,NA,"No",NA,"","No","No","",5,"No"
"OJD-2020-210-BBA","OJD","L. Breshears Grad Study","Adult Steelhead Acoustic tag study",27,"3DD.003D53ADE4","15U","Mark","780",NA,"AT MT RF",NA,"7/28/2020 12:42","7/28/2020 11:42","BONAFF","Adult",NA,NA,NA,"BONAFF",234,NA,20.2,"7/28/2020 12:42","7/28/2020 11:42","BRESHEARS L","ODFW","LADDER","HAND",20.2,20.2,NA,NA,NA,45.649971,-121.936249,"GPS",NA,NA,NA,2,NA,NA,"B","ID:",1,NA,"No",NA,"","No","No","",5,"No"
"OJD-2020-210-BBA","OJD","L. Breshears Grad Study","Adult Steelhead Acoustic tag study",28,"3DD.003D53ADEA","35U","Mark","630",NA,"1< AT MT RF",NA,"7/28/2020 12:54","7/28/2020 11:54","BONAFF","Adult",NA,NA,NA,"BONAFF",234,NA,20.2,"7/28/2020 12:54","7/28/2020 11:54","BRESHEARS L","ODFW","LADDER","HAND",20.2,20.2,NA,NA,NA,45.650059,-121.936546,"GPS",NA,NA,NA,2,NA,NA,"B","ID:",5,NA,"No",NA,"","No","No","",5,"No"
"OJD-2020-211-BBA","OJD","L. Breshears Grad Study","Adult Steelhead Acoustic tag study",1,"3DD.003D53AE16","15U","Mark","435",NA,"1< AD AT MT RF",NA,"7/29/2020 7:12","7/29/2020 6:12","BONAFF","Adult",NA,NA,NA,"BONAFF",234,NA,20,"7/29/2020 7:12","7/29/2020 6:12","BRESHEARS L","ODFW","LADDER","HAND",20,20,NA,NA,NA,45.649769,-121.93615,"GPS",NA,NA,NA,1,NA,NA,"B","ID:",1,NA,"No",NA,"","No","No","",5,"No"
"OJD-2020-211-BBA","OJD","L. Breshears Grad Study","Adult Steelhead Acoustic tag study",2,"3DD.0077D8DDE3","35U","Recapture","735",NA,"AT MT PA RE RF",NA,"7/29/2020 7:33","7/29/2020 6:33","BONAFF","Adult",NA,NA,NA,"BONAFF",234,NA,20,"7/29/2020 7:33","7/29/2020 6:33","BRESHEARS L","ODFW","LADDER","HAND",20,20,NA,NA,NA,45.650009,-121.936211,"GPS",NA,NA,NA,1,NA,NA,"B","ID:",1,NA,"No",NA,"Change event type","Yes","No","MM",4,"No"
"OJD-2020-211-BBA","OJD","L. Breshears Grad Study","Adult Steelhead Acoustic tag study",3,"3DD.003D53AE00","15U","Mark","905",NA,"AT MT RF",NA,"7/29/2020 7:52","7/29/2020 6:52","BONAFF","Adult",NA,NA,NA,"BONAFF",234,NA,20,"7/29/2020 7:52","7/29/2020 6:52","BRESHEARS L","ODFW","LADDER","HAND",20,20,NA,NA,NA,45.649811,-121.936203,"GPS",NA,NA,NA,1,NA,NA,"B","ID:",2,NA,"No",NA,"","No","No","",5,"No"
"OJD-2020-211-BBA","OJD","L. Breshears Grad Study","Adult Steelhead Acoustic tag study",4,"3DD.003D53AE28","45U","Mark","455",NA,"1< AT MT PA RF",NA,"7/29/2020 8:03","7/29/2020 7:03","BONAFF","Adult",NA,NA,NA,"BONAFF",234,NA,20,"7/29/2020 8:03","7/29/2020 7:03","BRESHEARS L","ODFW","LADDER","HAND",20,20,NA,NA,NA,45.649811,-121.936279,"GPS",NA,NA,NA,1,NA,NA,"B","ID:",1,NA,"No",NA,"","No","No","",4,"No"
"OJD-2020-211-BBA","OJD","L. Breshears Grad Study","Adult Steelhead Acoustic tag study",5,"3DD.003D53AE1A","35U","Mark","695",NA,"AD AT MT RF",NA,"7/29/2020 8:24","7/29/2020 7:24","BONAFF","Adult",NA,NA,NA,"BONAFF",234,NA,20,"7/29/2020 8:24","7/29/2020 7:24","BRESHEARS L","ODFW","LADDER","HAND",20,20,NA,NA,NA,45.649841,-121.93634,"GPS",NA,NA,NA,1,NA,NA,"B","ID:",2,NA,"Yes",NA,"","No","No","",5,"No"
"OJD-2020-211-BBA","OJD","L. Breshears Grad Study","Adult Steelhead Acoustic tag study",6,"3DD.003D53AE41","35U","Mark","550",NA,"<2 AD AT MT RF",NA,"7/29/2020 8:31","7/29/2020 7:31","BONAFF","Adult",NA,NA,NA,"BONAFF",234,NA,20,"7/29/2020 8:31","7/29/2020 7:31","BRESHEARS L","ODFW","LADDER","HAND",20,20,NA,NA,NA,45.649799,-121.936302,"GPS",NA,NA,NA,1,NA,NA,"B","ID:",3,NA,"Yes",NA,"","No","No","N",4,"Yes"
"OJD-2020-211-BBA","OJD","L. Breshears Grad Study","Adult Steelhead Acoustic tag study",7,"3DD.003D53AE1B","45U","Mark","450",NA,"<2 AD AT MT RF",NA,"7/29/2020 8:45","7/29/2020 7:45","BONAFF","Adult",NA,NA,NA,"BONAFF",234,NA,20,"7/29/2020 8:45","7/29/2020 7:45","BRESHEARS L","ODFW","LADDER","HAND",20,20,NA,NA,NA,45.650059,-121.936348,"GPS",NA,NA,NA,1,NA,NA,"B","ID:",2,NA,"No",NA,"","No","No","N",3,"Yes"
"OJD-2020-211-BBA","OJD","L. Breshears Grad Study","Adult Steelhead Acoustic tag study",8,"3DD.003D53AE0D","35U","Mark","555",NA,"AD AT MT RF",NA,"7/29/2020 8:58","7/29/2020 7:58","BONAFF","Adult",NA,NA,NA,"BONAFF",234,NA,20,"7/29/2020 8:58","7/29/2020 7:58","BRESHEARS L","ODFW","LADDER","HAND",20,20,NA,NA,NA,45.64994,-121.936333,"GPS",NA,NA,NA,1,NA,NA,"B","ID:",4,NA,"Yes",NA,"","No","No","",5,"No"
"OJD-2020-211-BBA","OJD","L. Breshears Grad Study","Adult Steelhead Acoustic tag study",9,"3DD.003D53ADEF","15U","Mark","750",NA,"1< AT MT RF",NA,"7/29/2020 9:00","7/29/2020 8:00","BONAFF","Adult",NA,NA,NA,"BONAFF",234,NA,20,"7/29/2020 9:00","7/29/2020 8:00","BRESHEARS L","ODFW","LADDER","HAND",20,20,NA,NA,NA,45.649929,-121.936363,"GPS",NA,NA,NA,1,NA,NA,"B","ID:",3,NA,"No",NA,"","No","No","",5,"No"
"OJD-2020-211-BBA","OJD","L. Breshears Grad Study","Adult Steelhead Acoustic tag study",10,"3DD.003D53ADE8","15U","Mark","715",NA,"AT MT RF",NA,"7/29/2020 9:06","7/29/2020 8:06","BONAFF","Adult",NA,NA,NA,"BONAFF",234,NA,20,"7/29/2020 9:06","7/29/2020 8:06","BRESHEARS L","ODFW","LADDER","HAND",20,20,NA,NA,NA,45.64996,-121.936401,"GPS",NA,NA,NA,1,NA,NA,"B","ID:",4,NA,"No",NA,"","No","No","",5,"No"
"OJD-2020-211-BBA","OJD","L. Breshears Grad Study","Adult Steelhead Acoustic tag study",11,"3DD.003D53ADEB","35U","Mark","795",NA,"1< AT MT PA RF",NA,"7/29/2020 9:08","7/29/2020 8:08","BONAFF","Adult",NA,NA,NA,"BONAFF",234,NA,20,"7/29/2020 9:08","7/29/2020 8:08","BRESHEARS L","ODFW","LADDER","HAND",20,20,NA,NA,NA,45.649818,-121.93634,"GPS",NA,NA,NA,1,NA,NA,"B","ID:",5,NA,"No",NA,"","No","No","N",4,"Yes"
"OJD-2020-211-BBA","OJD","L. Breshears Grad Study","Adult Steelhead Acoustic tag study",12,"3DD.003D53ADF1","45U","Mark","500",NA,"1< AT MT RF",NA,"7/29/2020 9:14","7/29/2020 8:14","BONAFF","Adult",NA,NA,NA,"BONAFF",234,NA,20,"7/29/2020 9:14","7/29/2020 8:14","BRESHEARS L","ODFW","LADDER","HAND",20,20,NA,NA,NA,45.649769,-121.936188,"GPS",NA,NA,NA,1,NA,NA,"B","ID:",3,NA,"No",NA,"","No","No","",5,"No"
"OJD-2020-211-BBA","OJD","L. Breshears Grad Study","Adult Steelhead Acoustic tag study",13,"3DD.003D53ADF5","15U","Mark","720",NA,"1< AT MT RF",NA,"7/29/2020 9:23","7/29/2020 8:23","BONAFF","Adult",NA,NA,NA,"BONAFF",234,NA,20,"7/29/2020 9:23","7/29/2020 8:23","BRESHEARS L","ODFW","LADDER","HAND",20,20,NA,NA,NA,45.649841,-121.93618,"GPS",NA,NA,NA,1,NA,NA,"B","ID:",5,NA,"No",NA,"","No","No","N",4,"Yes"
"OJD-2020-211-BBA","OJD","L. Breshears Grad Study","Adult Steelhead Acoustic tag study",14,"3DD.003D53AE44","15U","Mark","1015",NA,"AT MT RF",NA,"7/29/2020 9:32","7/29/2020 8:32","BONAFF","Adult",NA,NA,NA,"BONAFF",234,NA,20,"7/29/2020 9:32","7/29/2020 8:32","BRESHEARS L","ODFW","LADDER","HAND",20,20,NA,NA,NA,45.649818,-121.93618,"GPS",NA,NA,NA,1,NA,NA,"B","ID:",6,NA,"No",NA,"","No","No","",5,"No"
